show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,date_added_year
81035749,The Gospel of Luke,David Batty,"Selva Rasalingam, Karima Gouit, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, Mohamed El Korchi, Ramdane Aala","United States, United Kingdom, Morocco",2018-10-19,2015,TV-14,205 min,"dramas, faith & spirituality",word-for-word bible texts of the entire book of luke are narrated and re-enacted in this epic production of the gospel's accounts of jesus's life.,Movie,2018
81035750,The Gospel of Mark,David Batty,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef",country desconhecido,2018-10-19,2015,TV-14,123 min,"dramas, faith & spirituality","see jesus from a disciple's point of view in this first-ever, word-for-word film adaptation of the gospel of mark, lauded for its historical accuracy.",Movie,2018
81035751,The Gospel of Matthew,David Batty,"Selva Rasalingam, Mourad Zaoui, Karima Gouit, El Mahmoudi M'Barek, Abdelilah Wahbi, Ait Youssef Youssef, Ramdane Aala, Mohamed El Korchi",country desconhecido,2018-10-19,2014,TV-14,190 min,"dramas, faith & spirituality",the apostle matthew is highlighted in this word-for-word film adaptation of the former tax collector's biblical writings about working with jesus.,Movie,2018
80148162,The Night Comes for Us,Timo Tjahjanto,"Joe Taslim, Iko Uwais, Asha Kenyeri Bermudez, Sunny Pang, Salvita Decorte, Abimana Aryasatya, Zack Lee, Dimas Anggara, Julie Estelle, Dian Sastrowardoyo","Indonesia, United States",2018-10-19,2018,TV-MA,121 min,"action & adventure, international movies","after sparing a girl's life during a massacre, an elite triad assassin is targeted by an onslaught of murderous gangsters.",Movie,2018
80211465,Wanderlust,director desconhecido,"Toni Collette, Steven Mackintosh, Zawe Ashton, Joe Hurst, Emma D'Arcy, Celeste Dring, William Ash, Royce Pierreson, Jeremy Swift, Anastasia Hille, Isis Hainsworth, Sophie Okonedo",United Kingdom,2018-10-19,2018,TV-MA,1 Season,"british tv shows, international tv shows, romantic tv shows","unable to revive their fading sex life after many years of marriage, a therapist and her husband decide to start dating other people.",TV Show,2018
81026343,Mr. Chandramouli,Thiru,"Karthik, Gautam Karthik, Regina Cassandra, Varalakshmi Sarathkumar, Santhosh Prathap, Mime Gopi, J. Mahendran, Viji Chandrasekhar",India,2018-10-18,2018,TV-MA,131 min,"dramas, international movies, thrillers","when the lives of a carefree boxer and his cabdriver dad collide with the ambitions of a ruthless businessman, a search for answers turns to revenge.",Movie,2018
70235760,My Babysitter's a Vampire,director desconhecido,"Matthew Knight, Vanessa Morgan, Atticus Mitchell, Cameron Kennedy, Kate Todd, Ari Cohen",Canada,1900-01-01,2012,TV-PG,2 Seasons,"kids' tv, tv comedies","ethan, benny and fledgling vampire sarah battle zombies, demons and the other supernatural beasties that regularly threaten their school.",TV Show,1900
70235768,My Babysitter's a Vampire: The Movie,Bruce McDonald,"Matthew Knight, Vanessa Morgan, Atticus Mitchell, Cameron Kennedy, Kate Todd, Joe Dinicol, Ella Jonas Farlinger, Ari Cohen, Laura de Carteret, Hrant Alianak",Canada,2018-10-17,2010,TV-PG,80 min,"children & family movies, comedies","when their parents head out for the evening, ethan and his little sister get the babysitter of their nightmares: a fledgling vampire named sarah.",Movie,2018
70301553,Rake,director desconhecido,"Richard Roxburgh, Matt Day, Adrienne Pickering, Russell Dykstra, Danielle Cormack, Caroline Brazier, Geoff Morrell, Kate Box, Keegan Joyce, Damien Garvey",Australia,1900-01-01,2018,NR,5 Seasons,"crime tv shows, international tv shows, tv comedies","while cleaver greene is a brilliant and driven attorney, he's also an ex-druggie, a current gambling addict and loathed by many of his colleagues.",TV Show,1900
80244900,"Ron White: If You Quit Listening, I'll Shut Up",Tom Forrest,Ron White,United States,2018-10-16,2018,TV-MA,63 min,stand-up comedy,"ron “tater salad” white dishes out his signature brand of cynicism, riffing on sex, celebrity and the sinister habits of wild geese.",Movie,2018
81006356,Devlok with Devdutt Pattanaik,director desconhecido,"Rasika Dugal, Devdutt Pattanaik",India,2018-10-15,2017,TV-PG,1 Season,international tv shows,"through chats with host rasika dugal, mythologist devdutt pattanaik explores the meaning and modern-day relevance of indian folklore and philosophy.",TV Show,2018
81025935,Meghnadbodh Rohoshyo,Anik Datta,"Barun Chanda, Sabyasachi Chakraborty",India,2018-10-15,2017,TV-14,150 min,"dramas, international movies","a professor mysteriously vanishes, leaving behind a host of suspects, a shadowy history and a clue: the anonymous birthday gift of a bengali classic.",Movie,2018
80020935,Octonauts,director desconhecido,"Keith Wickham, Jo Wyatt, Ross Breen, Simon Greenall, Paul Panting, Rob Rackstraw, Teresa Gallagher, Shelley Longworth","United States, Ireland, United Kingdom",1900-01-01,2015,TV-Y,4 Seasons,"british tv shows, kids' tv",a team of brave underwater explorers known as the octonauts combs the world's oceans for aquatic creatures in desperate need of assistance.,TV Show,1900
80176076,Power Rangers Ninja Steel,director desconhecido,"William Shewfelt, Nico Greetham, Zoe Robins, Peter Sudarso, Chrysti Ane, Caleb Bendit, Chris Reid, Kelson Henderson",United States,1900-01-01,2018,TV-Y7-FV,2 Seasons,kids' tv,a new generation of teen heroes uses superhuman ninja powers to battle the intergalactic villain galvanax and save earth from destruction.,TV Show,1900
81020508,Sanju,Rajkumar Hirani,"Ranbir Kapoor, Vicky Kaushal, Paresh Rawal, Sonam Kapoor, Dia Mirza, Jim Sarbh, Anushka Sharma, Manisha Koirala, Boman Irani",India,2018-10-15,2018,TV-MA,159 min,"dramas, international movies","from the depths of addiction to the heights of stardom to underworld entanglements, this biopic traces the checkered past of indian actor sanjay dutt.",Movie,2018
80241004,Stunt Science,director desconhecido,cast desconhecido,United Kingdom,2018-10-15,2018,TV-MA,1 Season,"british tv shows, international tv shows, reality tv","when it comes to daring stunts and outrageous pranks, we often wonder: what were they thinking? this high-octane series tries to find some answers.",TV Show,2018
80050063,The Seven Deadly Sins,director desconhecido,"Yuki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yuki, Tatsuhisa Suzuki, Jun Fukuyama, Mamoru Miyano, Maaya Sakamoto",Japan,1900-01-01,2018,TV-14,3 Seasons,"anime series, international tv shows","when a kingdom is taken over by tyrants, the deposed princess begins a quest to find a disbanded group of evil knights to help take back her realm.",TV Show,1900
81019031,Soorma,Shaad Ali,"Diljit Dosanjh, Tapsee Pannu, Angad Bedi, Kulbhushan Kharbanda, Satish Kaushik, Vijay Raaz, Seema Kaushal, Mahabir Bhullar, Alka Badola Kaushal, Jimmy Moses",India,2018-10-13,2018,TV-14,131 min,"dramas, international movies, sports movies",this biopic on former indian field hockey player sandeep singh follows the athlete’s hard-fought comeback after an accidental gunshot left him paralyzed.,Movie,2018
80158148,Apostle,Gareth Evans,"Dan Stevens, Lucy Boynton, Michael Sheen, Mark Lewis Jones, Bill Milner, Kristine Froseth, Paul Higgins, Richard Elfyn, Elen Rhys, Ross O'Hennessy","United Kingdom, United States",2018-10-12,2018,TV-MA,130 min,"horror movies, international movies, thrillers","in 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.",Movie,2018
80119451,Black Heart,director desconhecido,"Barış Kılıç, Tuvana Türkay, Serhat Tutumluer, Gülçin Santırcıoğlu, Kenan Bal",Turkey,2018-10-12,2014,TV-14,1 Season,"crime tv shows, international tv shows, tv dramas","blaming a crooked media mogul for the death of his journalist sister, a surgeon enlists the help of a beautiful psychologist to get revenge.",TV Show,2018
80057506,Edgar Rice Burroughs' Tarzan and Jane,director desconhecido,"Marci T. House, Michael Dobson, Omari Newton, Paul Dobson, Rebecca Shoichet, Giles Panton, Kathleen Barr, Doron Bell",country desconhecido,1900-01-01,2018,TV-Y7-FV,2 Seasons,"crime tv shows, kids' tv","saved from a plane crash and given supernatural powers, teen tarzan joins forces with brave city girl jane to protect his jungle home from threats.",TV Show,1900
80239565,Errementari: The Blacksmith and the Devil,Paul Urkijo Alijo,"Kandido Uranga, Uma Bracaglia, Eneko Sagardoy, Ramón Agirre, Josean Bengoetxea, Gotzon Sánchez, José Ramón Argoitia, Gorka Aguinagalde, Iñigo de la Iglesia, Aitor Urtzelai","Spain, France",2018-10-12,2018,TV-MA,99 min,"horror movies, international movies, sci-fi & fantasy","a brutal blacksmith tortures a demon he blames for his misery, unaware a trespassing orphan is about to change everything. based on basque folklore.",Movie,2018
80216844,Feminists: What Were They Thinking?,Johanna Demetrakas,cast desconhecido,United States,2018-10-12,2018,TV-MA,86 min,"documentaries, lgbtq movies","revisiting 1970s photos of women that captured a feminist awakening, this film explores those women's lives and examines the continued need for change.",Movie,2018
80187722,FIGHTWORLD,Padraic McKinley,Frank Grillo,country desconhecido,2018-10-12,2018,TV-MA,1 Season,docuseries,"actor and fight enthusiast frank grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations.",TV Show,2018
81021082,Kuntilanak,Rizal Mantovani,"Sandrinna M Skornicki, Aurélie Moeremans, Fero Walandouw, Andryan Bima, Ciara Nadine Brosnan, Ali Fikry, Adlu Fahrezy, Nena Rosier, Naufal Ho, Aqi Singgih",Indonesia,2018-10-12,2018,TV-14,106 min,"horror movies, international movies",five youngsters discover that an antique mirror found in their orphanage is home to an evil ghost who kidnaps children and imprisons them inside it.,Movie,2018
80191047,ReMastered: Who Shot the Sheriff,Kief Davidson,cast desconhecido,United States,2018-10-12,2018,TV-14,57 min,"documentaries, music & musicals","in 1976, reggae icon bob marley survived an assassination attempt as rival political groups battled in jamaica. but who exactly was responsible?",Movie,2018
80178943,The Boss Baby: Back in Business,director desconhecido,"JP Karliak, Pierce Gagnon, Kevin Michael Richardson, Alex Cazares, Flula Borg, Jake Green, Eric Bell Jr., David Lodge, Hope Levy, David Collins, Tony Hale, Nicole Sullivan",United States,1900-01-01,2018,TV-Y7,2 Seasons,"kids' tv, tv comedies",the boss baby brings his big brother tim to the office to teach him the art of business in this animated series sprung from the hit film.,TV Show,1900
80201868,The Curious Creations of Christine McConnell,director desconhecido,"Christine McConnell, Colleen Smith, Adam Mayfield, Michael Oosterom, Drew Massey, Mick Ignis, Tim Lagasse, Dita von Teese, Steven M. Porter, Elko Weaver",country desconhecido,2018-10-12,2018,TV-PG,1 Season,"tv comedies, tv mysteries","wickedly talented baker and artist christine mcconnell fills her home with haunting confections, creepy crafts – and wildly inappropriate creatures.",TV Show,2018
80189221,The Haunting of Hill House,director desconhecido,"Michiel Huisman, Carla Gugino, Timothy Hutton, Henry Thomas, Elizabeth Reaser, Oliver Jackson-Cohen, Kate Siegel, Victoria Pedretti, Lulu Wilson, Mckenna Grace, Paxton Singleton, Julian Hilliard, Violet McGraw",United States,2018-10-12,2018,TV-MA,1 Season,"tv dramas, tv horror, tv mysteries","flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.",TV Show,2018
80240972,The Kindergarten Teacher,Sara Colangelo,"Maggie Gyllenhaal, Parker Sevak, Gael García Bernal, Michael Chernus, Anna Baryshnikov, Rosa Salazar, Ajay Naidu","United States, Israel, United Kingdom, Canada",2018-10-12,2018,R,97 min,"dramas, independent movies",a devoted teacher takes interest in a young student's creative potential after hearing his poetry. but she soon crosses the line into obsession.,Movie,2018
81016322,Filosofi Kopi The Movie,Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Julie Estelle, Jajang C. Noer, Slamet Rahardjo, Otig Pakis, Arash Buana, Hazel Raditya, Dimas Harya, Westny Dj",Indonesia,2018-10-11,2015,TV-PG,118 min,"dramas, international movies",the level-headed owner of a struggling coffee shop finds his future at risk when his partner – a talented but cocky barista – makes a major bet.,Movie,2018
81015994,Ordinary Heroes,director desconhecido,"Giorgio Tirabassi, Marco Bocci, Cristiana Capotondi, Greta Scarano, Michela Cescon, Diane Fleri, Carlo Calderone, Claudio Gioè, Romina Mondello, Orlando Cinque, Luigi Maria Burruano, Riccardo Scamarcio, Lorenza Indovina, Ivana Lotito, Pierfrancesco Poggi, Marco Leonardi, Anna Ferruzzo, Peppino Mazzotta, Giorgio Marchesi",country desconhecido,2018-10-11,2018,TV-MA,1 Season,"crime tv shows, international tv shows, tv dramas","get an intimate look at four engaged citizens whose courage, sense of civic duty and ultimate sacrifice helped to transform italian society.",TV Show,2018
80198288,Salt Fat Acid Heat,director desconhecido,Samin Nosrat,country desconhecido,2018-10-11,2018,TV-PG,1 Season,docuseries,"chef and food writer samin nosrat travels the world to explore four basic keys to wonderful cooking, serving up feasts and helpful tips along the way.",TV Show,2018
80147323,اشتباك,Mohamed Diab,"Nelly Karim, Hany Adel, Tarek Abdel Aziz, Ahmed Malek, Ahmed Dash, Husni Sheta, Aly Eltayeb, Amr El Kady, Mohamed Abd El Azim, Gameel Barsoum, Ashraf Hamdy","Egypt, France",2018-10-11,2016,TV-14,98 min,"dramas, independent movies, international movies","amid the tumult following egyptian president morsi's ouster, demonstrators from divergent backgrounds are brought together inside a police truck.",Movie,2018
80210932,22-Jul,Paul Greengrass,"Anders Danielsen Lie, Jon Øigarden, Jonas Strand Gravli, Ola G. Furuseth, Maria Bock, Thorbjørn Harr, Jaden Smith","Norway, Iceland, United States",2018-10-10,2018,R,144 min,"dramas, thrillers","after devastating terror attacks in norway, a young survivor, grieving families and the country rally for justice and healing. based on a true story.",Movie,2018
81003880,Blood Pact,director desconhecido,"Guilherme Fontes, Ravel Cabral, Jonathan Haagensen, André Ramiro, Adriano Garib, Mel Lisboa, Cristina Lago",Brazil,2018-10-10,2018,TV-MA,1 Season,"crime tv shows, international tv shows, tv dramas","an ambitious tv reporter uses risky and ethically questionable methods to report on gang wars and police corruption in the amazon port of belém, brazil.",TV Show,2018
81015317,Tales From the Hood 2,"Rusty Cundieff, Darin Scott","Keith David, Bryan Batt, Alexandria Deberry, Bill Martin Williams, Martin Bats Bradford, Kendrick Cross, Jasmine Akakpo, Kedrick Brown",United States,2018-10-10,2018,R,110 min,"cult movies, horror movies, independent movies",buckle up for an anthology of socially conscious horror stories that focus on the perils of racial injustice and the price of ignorance.,Movie,2018
81016328,Garuda Di Dadaku,Ifa Isfansyah,"Emir Mahira, Maudy Koesnaedi, Ikranagara, Aldo Tansani, Marsha Aruan, Ari Sihasale",Indonesia,2018-10-09,2009,TV-PG,96 min,"children & family movies, dramas, sports movies","a determined boy will do anything to become a great soccer player, despite the wishes of his grandfather.",Movie,2018
